State_Name,Crop_Year,Season,Crop,Area,Production,crop_productivity
Uttar Pradesh,2005,Rabi       ,Wheat,9163949,23573776,2.572447315
Uttar Pradesh,2006,Kharif     ,Arhar/Tur,406572,304386,0.748664443
Uttar Pradesh,2006,Kharif     ,Bajra,883877,1285887,1.454825728
Uttar Pradesh,2006,Kharif     ,Groundnut,100483,72636,0.722868545
Uttar Pradesh,2006,Kharif     ,Maize,842052,1116939,1.32644896
Uttar Pradesh,2006,Kharif     ,Rice,5902577,11082993,1.877653269
Uttar Pradesh,2006,Kharif     ,Soyabean,7494,7314,0.975980785
Uttar Pradesh,2006,Kharif     ,Sugarcane,2246520,133949379,59.62527776
Uttar Pradesh,2006,Rabi       ,Garlic,31932,140404,4.396968558
Uttar Pradesh,2006,Rabi       ,Maize,4215,13278,3.150177936
Uttar Pradesh,2006,Rabi       ,Masoor,615721,433856,0.704630831
Uttar Pradesh,2006,Rabi       ,Onion,7525,144345,19.1820598
Uttar Pradesh,2006,Rabi       ,Potato,469301,10247912,21.83654414
Uttar Pradesh,2006,Rabi       ,Tobacco,23227,123614,5.321995953
Uttar Pradesh,2006,Rabi       ,Turmeric,1625,5526,3.400615385
Uttar Pradesh,2006,Rabi       ,Wheat,9197642,25443428,2.766299014
Uttar Pradesh,2007,Kharif     ,Arhar/Tur,368230,327918,0.890524944
Uttar Pradesh,2007,Kharif     ,Bajra,876979,1336355,1.52381642
Uttar Pradesh,2007,Kharif     ,Dry chillies,15658,15093,0.963916209
Uttar Pradesh,2007,Kharif     ,Groundnut,98981,59174,0.597831907
Uttar Pradesh,2007,Kharif     ,Maize,812088,1167245,1.437338072
Uttar Pradesh,2007,Kharif     ,Moong(Green Gram),31082,6183,0.198925423
Uttar Pradesh,2007,Kharif     ,Rice,5690539,11731754,2.061624391
Uttar Pradesh,2007,Kharif     ,Soyabean,4834,3239,0.670045511
Uttar Pradesh,2007,Kharif     ,Sugarcane,2178987,124665288,57.21249737
Uttar Pradesh,2007,Rabi       ,Maize,3627,10185,2.808105873
Uttar Pradesh,2007,Rabi       ,Masoor,507235,367669,0.724849429
Uttar Pradesh,2007,Rabi       ,Onion,9846,137576,13.97278082
Uttar Pradesh,2007,Rabi       ,Potato,504858,11094868,21.97621509
Uttar Pradesh,2007,Rabi       ,Tobacco,24951,139600,5.594966134
Uttar Pradesh,2007,Rabi       ,Turmeric,1368,4199,3.069444444
Uttar Pradesh,2007,Rabi       ,Wheat,9114880,25679089,2.817271209
Uttar Pradesh,2008,Kharif     ,Arhar/Tur,314785,287720,0.914020681
Uttar Pradesh,2008,Kharif     ,Bajra,809300,1302073,1.608887928
Uttar Pradesh,2008,Kharif     ,Dry chillies,14918,14873,0.99698351
Uttar Pradesh,2008,Kharif     ,Groundnut,94534,67482,0.713838407
Uttar Pradesh,2008,Kharif     ,Maize,769793,1151245,1.49552542
Uttar Pradesh,2008,Kharif     ,Moong(Green Gram),30518,11286,0.369814536
Uttar Pradesh,2008,Kharif     ,Rice,6011761,13051365,2.170972033
Uttar Pradesh,2008,Kharif     ,Soyabean,10599,9104,0.858948957
Uttar Pradesh,2008,Kharif     ,Sugarcane,2084179,109047670,52.3216432
Uttar Pradesh,2008,Rabi       ,Garlic,33421,196850,5.890009276
Uttar Pradesh,2008,Rabi       ,Maize,3617,9495,2.625103677
Uttar Pradesh,2008,Rabi       ,Masoor,520736,459705,0.882798577
Uttar Pradesh,2008,Rabi       ,Onion,10161,119110,11.72227143
Uttar Pradesh,2008,Rabi       ,Potato,527347,10809926,20.4986963
Uttar Pradesh,2008,Rabi       ,Tobacco,22573,134309,5.949984495
Uttar Pradesh,2008,Rabi       ,Wheat,9513039,28554178,3.001583195
Uttar Pradesh,2009,Kharif     ,Arhar/Tur,304747,201685,0.661811273
Uttar Pradesh,2009,Kharif     ,Bajra,848617,1388711,1.636440232
Uttar Pradesh,2009,Kharif     ,Dry chillies,14922,13146,0.880981102
Uttar Pradesh,2009,Kharif     ,Groundnut,90652,61093,0.673928871
Uttar Pradesh,2009,Kharif     ,Maize,674808,982139,1.455434731
Uttar Pradesh,2009,Kharif     ,Moong(Green Gram),35348,5227,0.147872581
Uttar Pradesh,2009,Kharif     ,Rice,5148046,10714990,2.081370291
Uttar Pradesh,2009,Kharif     ,Soyabean,7169,7563,1.054958851
Uttar Pradesh,2009,Kharif     ,Sugarcane,1977324,117139919,59.24164123
Uttar Pradesh,2009,Rabi       ,Garlic,34465,183113,5.313013202
Uttar Pradesh,2009,Rabi       ,Maize,4636,14162,3.054788611
Uttar Pradesh,2009,Rabi       ,Masoor,592405,475940,0.803403077
Uttar Pradesh,2009,Rabi       ,Onion,10494,180225,17.17409949
Uttar Pradesh,2009,Rabi       ,Potato,540797,13447272,24.86565569
Uttar Pradesh,2009,Rabi       ,Tobacco,22861,130652,5.715060584
Uttar Pradesh,2009,Rabi       ,Turmeric,1315,4346,3.304942966
Uttar Pradesh,2009,Rabi       ,Wheat,9668152,27518022,2.846254589
Uttar Pradesh,2010,Kharif     ,Arhar/Tur,344186,308419,0.896082351
Uttar Pradesh,2010,Kharif     ,Bajra,935272,1556891,1.664639805
Uttar Pradesh,2010,Kharif     ,Dry chillies,13673,11964,0.875009142
Uttar Pradesh,2010,Kharif     ,Groundnut,85258,84246,0.988130146
Uttar Pradesh,2010,Kharif     ,Maize,718026,1052727,1.466140502
Uttar Pradesh,2010,Kharif     ,Moong(Green Gram),41377,19457,0.470237088
Uttar Pradesh,2010,Kharif     ,Rice,5631949,11938078,2.11970634
Uttar Pradesh,2010,Kharif     ,Soyabean,10939,13475,1.231831063
Uttar Pradesh,2010,Kharif     ,Sugarcane,2124850,120544784,56.73096171
Uttar Pradesh,2010,Rabi       ,Maize,5492,16498,3.004005827
Uttar Pradesh,2010,Rabi       ,Masoor,586132,410968,0.701152641
Uttar Pradesh,2010,Rabi       ,Onion,9830,180951,18.40803662
Uttar Pradesh,2010,Rabi       ,Potato,556533,13576573,24.39491099
Uttar Pradesh,2010,Rabi       ,Tobacco,25906,131506,5.076275766
Uttar Pradesh,2010,Rabi       ,Turmeric,1294,4066,3.142194745
Uttar Pradesh,2010,Rabi       ,Wheat,9636540,30000632,3.113216154
Uttarakhand,2000,Kharif     ,Arhar/Tur,1890,981,0.519047619
Uttarakhand,2000,Kharif     ,Bajra,11,15,1.363636364
Uttarakhand,2000,Kharif     ,Groundnut,1750,1481,0.846285714
Uttarakhand,2000,Kharif     ,Maize,33467,48302,1.443272477
Uttarakhand,2000,Kharif     ,Moong(Green Gram),45,16,0.355555556
Uttarakhand,2000,Kharif     ,Potato,6286,138309,22.00270442
Uttarakhand,2000,Kharif     ,Ragi,127733,162286,1.270509579
Uttarakhand,2000,Kharif     ,Rice,285545,579074,2.027960567
Uttarakhand,2000,Kharif     ,Soyabean,6478,4382,0.676443347
Uttarakhand,2000,Kharif     ,Sunflower,213,227,1.0657277
Uttarakhand,2000,Rabi       ,Maize,63,99,1.571428571
Uttarakhand,2000,Rabi       ,Masoor,15290,8156,0.533420536
Uttarakhand,2000,Rabi       ,Moong(Green Gram),110,31,0.281818182
Uttarakhand,2000,Rabi       ,Potato,6473,148125,22.88351614
Uttarakhand,2000,Rabi       ,Rice,3062,9578,3.128020901
Uttarakhand,2000,Rabi       ,Wheat,377340,711036,1.884337733
Uttarakhand,2001,Kharif     ,Arhar/Tur,1934,1053,0.544467425
Uttarakhand,2001,Kharif     ,Bajra,44,57,1.295454545
Uttarakhand,2001,Kharif     ,Groundnut,1136,1014,0.892605634
Uttarakhand,2001,Kharif     ,Maize,32938,40682,1.235108385
Uttarakhand,2001,Kharif     ,Moong(Green Gram),67,32,0.47761194
Uttarakhand,2001,Kharif     ,Potato,7761,155501,20.03620667
Uttarakhand,2001,Kharif     ,Ragi,131779,161963,1.229050152
Uttarakhand,2001,Kharif     ,Rice,280816,567662,2.021473135
Uttarakhand,2001,Kharif     ,Soyabean,9688,6176,0.637489678
Uttarakhand,2001,Kharif     ,Sunflower,47,46,0.978723404
Uttarakhand,2001,Rabi       ,Maize,125,183,1.464
Uttarakhand,2001,Rabi       ,Masoor,14649,7651,0.522288211
Uttarakhand,2001,Rabi       ,Moong(Green Gram),59,16,0.271186441
Uttarakhand,2001,Rabi       ,Potato,5739,121724,21.20996689
Uttarakhand,2001,Rabi       ,Rice,3761,11855,3.152087211
Uttarakhand,2001,Rabi       ,Wheat,375967,721618,1.919365263
Uttarakhand,2002,Kharif     ,Arhar/Tur,1793,860,0.479643056
Uttarakhand,2002,Kharif     ,Bajra,4,5,1.25
Uttarakhand,2002,Kharif     ,Groundnut,1179,920,0.780322307
Uttarakhand,2002,Kharif     ,Maize,28506,32127,1.127025889
Uttarakhand,2002,Kharif     ,Moong(Green Gram),76,22,0.289473684
Uttarakhand,2002,Kharif     ,Potato,7741,154194,19.9191319
Uttarakhand,2002,Kharif     ,Ragi,127391,129586,1.017230417
Uttarakhand,2002,Kharif     ,Rice,271219,511526,1.886025684
Uttarakhand,2002,Kharif     ,Soyabean,11488,7295,0.635010446
Uttarakhand,2002,Kharif     ,Sunflower,238,182,0.764705882
Uttarakhand,2002,Rabi       ,Maize,82,127,1.548780488
Uttarakhand,2002,Rabi       ,Masoor,14451,6437,0.445436302
Uttarakhand,2002,Rabi       ,Moong(Green Gram),48,12,0.25
Uttarakhand,2002,Rabi       ,Onion,8497,87690,10.32011298
Uttarakhand,2002,Rabi       ,Potato,6803,143706,21.12391592
Uttarakhand,2002,Rabi       ,Rice,4090,11649,2.848166259
Uttarakhand,2002,Rabi       ,Wheat,374802,721653,1.925424624
Uttarakhand,2003,Kharif     ,Arhar/Tur,1962,1453,0.740570846
Uttarakhand,2003,Kharif     ,Bajra,3,3,1
Uttarakhand,2003,Kharif     ,Groundnut,1273,1267,0.995286724
Uttarakhand,2003,Kharif     ,Maize,31209,47446,1.52026659
Uttarakhand,2003,Kharif     ,Moong(Green Gram),13,5,0.384615385
Uttarakhand,2003,Kharif     ,Ragi,126421,165549,1.309505541
Uttarakhand,2003,Kharif     ,Rice,271671,520831,1.917138745
Uttarakhand,2003,Kharif     ,Soyabean,13998,15045,1.074796399
Uttarakhand,2003,Kharif     ,Sunflower,262,301,1.148854962
Uttarakhand,2003,Rabi       ,Masoor,11618,7168,0.616973662
Uttarakhand,2003,Rabi       ,Wheat,383387,729653,1.903176164
Uttarakhand,2004,Kharif     ,Arhar/Tur,1833,1182,0.644844517
Uttarakhand,2004,Kharif     ,Groundnut,1624,2005,1.234605911
Uttarakhand,2004,Kharif     ,Maize,29501,44967,1.524253415
Uttarakhand,2004,Kharif     ,Moong(Green Gram),4,1,0.25
Uttarakhand,2004,Kharif     ,Ragi,131003,164096,1.252612536
Uttarakhand,2004,Kharif     ,Rice,281464,537876,1.910993946
Uttarakhand,2004,Kharif     ,Soyabean,13347,17768,1.331235484
Uttarakhand,2004,Kharif     ,Sunflower,206,246,1.194174757
Uttarakhand,2004,Rabi       ,Masoor,11803,7001,0.593154283
Uttarakhand,2004,Rabi       ,Wheat,387103,799221,2.064621044
Uttarakhand,2005,Kharif     ,Arhar/Tur,1612,880,0.545905707
Uttarakhand,2005,Kharif     ,Groundnut,1692,1645,0.972222222
Uttarakhand,2005,Kharif     ,Maize,31372,39735,1.26657529
Uttarakhand,2005,Kharif     ,Moong(Green Gram),1,0,0
Uttarakhand,2005,Kharif     ,Ragi,124379,156720,1.260019778
Uttarakhand,2005,Kharif     ,Rice,275459,526520,1.911427835
Uttarakhand,2005,Kharif     ,Soyabean,12885,15860,1.23088863
Uttarakhand,2005,Kharif     ,Sunflower,119,142,1.193277311
Uttarakhand,2005,Rabi       ,Masoor,12972,6422,0.495066297
Uttarakhand,2005,Rabi       ,Wheat,379237,642216,1.693442359
Uttarakhand,2006,Kharif     ,Arhar/Tur,1827,995,0.544608648
Uttarakhand,2006,Kharif     ,Bajra,11,13,1.181818182
Uttarakhand,2006,Kharif     ,Groundnut,1749,1888,1.079473985
Uttarakhand,2006,Kharif     ,Maize,27163,35850,1.319810036
Uttarakhand,2006,Kharif     ,Moong(Green Gram),2,2,1
Uttarakhand,2006,Kharif     ,Potato,8274,83792,10.12714527
Uttarakhand,2006,Kharif     ,Ragi,125640,171181,1.362472143
Uttarakhand,2006,Kharif     ,Rice,273662,540128,1.973704789
Uttarakhand,2006,Kharif     ,Soyabean,9327,12329,1.321861263
Uttarakhand,2006,Kharif     ,Sunflower,47,57,1.212765957
Uttarakhand,2006,Rabi       ,Maize,81,131,1.617283951
Uttarakhand,2006,Rabi       ,Masoor,12677,5846,0.461150114
Uttarakhand,2006,Rabi       ,Moong(Green Gram),30,13,0.433333333
Uttarakhand,2006,Rabi       ,Potato,7099,77930,10.97760248
Uttarakhand,2006,Rabi       ,Rice,9923,31208,3.145016628
Uttarakhand,2006,Rabi       ,Wheat,377870,796548,2.107994813
Uttarakhand,2007,Kharif     ,Arhar/Tur,2932,2221,0.757503411
Uttarakhand,2007,Kharif     ,Bajra,42,40,0.952380952
Uttarakhand,2007,Kharif     ,Dry chillies,5671,2000,0.352671487
Uttarakhand,2007,Kharif     ,Groundnut,1546,1318,0.852522639
Uttarakhand,2007,Kharif     ,Maize,28000,43659,1.55925
Uttarakhand,2007,Kharif     ,Moong(Green Gram),8,3,0.375
Uttarakhand,2007,Kharif     ,Potato,7539,72247,9.583101207
Uttarakhand,2007,Kharif     ,Ragi,122498,172157,1.40538621
Uttarakhand,2007,Kharif     ,Rice,259805,523203,2.013829603
Uttarakhand,2007,Kharif     ,Soyabean,9863,13234,1.341782419
Uttarakhand,2007,Kharif     ,Sunflower,45,43,0.955555556
Uttarakhand,2007,Rabi       ,Masoor,10873,4950,0.455256139
Uttarakhand,2007,Rabi       ,Potato,6693,53843,8.04467354
Uttarakhand,2007,Rabi       ,Wheat,372919,798233,2.14049968
Uttarakhand,2008,Kharif     ,Arhar/Tur,2383,1710,0.717582879
Uttarakhand,2008,Kharif     ,Bajra,20,19,0.95
Uttarakhand,2008,Kharif     ,Groundnut,1355,1795,1.324723247
Uttarakhand,2008,Kharif     ,Maize,26780,36287,1.355003734
Uttarakhand,2008,Kharif     ,Moong(Green Gram),56,25,0.446428571
Uttarakhand,2008,Kharif     ,Potato,7723,72666,9.409037939
Uttarakhand,2008,Kharif     ,Ragi,120707,173627,1.438416993
Uttarakhand,2008,Kharif     ,Rice,275711,528524,1.916949269
Uttarakhand,2008,Kharif     ,Soyabean,8328,10133,1.216738713
Uttarakhand,2008,Kharif     ,Sunflower,37,35,0.945945946
Uttarakhand,2008,Rabi       ,Masoor,10987,3992,0.363338491
Uttarakhand,2008,Rabi       ,Potato,6266,67396,10.75582509
Uttarakhand,2008,Rabi       ,Wheat,379081,770934,2.033692008
Uttarakhand,2009,Kharif     ,Arhar/Tur,1931,1320,0.683583635
Uttarakhand,2009,Kharif     ,Bajra,1,1,1
Uttarakhand,2009,Kharif     ,Groundnut,1369,1901,1.388604821
Uttarakhand,2009,Kharif     ,Maize,26103,36088,1.382523082
Uttarakhand,2009,Kharif     ,Moong(Green Gram),8,6,0.75
Uttarakhand,2009,Kharif     ,Potato,10187,104530,10.26111711
Uttarakhand,2009,Kharif     ,Ragi,116162,142978,1.23085002
Uttarakhand,2009,Kharif     ,Rice,270608,551716,2.038801514
Uttarakhand,2009,Kharif     ,Soyabean,8270,13660,1.651753325
Uttarakhand,2009,Kharif     ,Sunflower,5,6,1.2
Uttarakhand,2009,Rabi       ,Maize,63,103,1.634920635
Uttarakhand,2009,Rabi       ,Masoor,10792,6222,0.576538176
Uttarakhand,2009,Rabi       ,Moong(Green Gram),8,6,0.75
Uttarakhand,2009,Rabi       ,Potato,5873,70526,12.00851354
Uttarakhand,2009,Rabi       ,Rice,13775,39300,2.852994555
Uttarakhand,2009,Rabi       ,Wheat,372846,829319,2.224293676
Uttarakhand,2010,Kharif     ,Arhar/Tur,1963,1343,0.684156903
Uttarakhand,2010,Kharif     ,Groundnut,1330,1449,1.089473684
Uttarakhand,2010,Kharif     ,Maize,26193,40494,1.545985569
Uttarakhand,2010,Kharif     ,Moong(Green Gram),102,54,0.529411765
Uttarakhand,2010,Kharif     ,Potato,7578,72287,9.539060438
Uttarakhand,2010,Kharif     ,Ragi,119207,159286,1.336213477
Uttarakhand,2010,Kharif     ,Rice,270416,495083,1.830819922
Uttarakhand,2010,Kharif     ,Soyabean,8135,13174,1.61942225
Uttarakhand,2010,Rabi       ,Maize,64,130,2.03125
Uttarakhand,2010,Rabi       ,Masoor,11027,8236,0.746893987
Uttarakhand,2010,Rabi       ,Moong(Green Gram),16,9,0.5625
Uttarakhand,2010,Rabi       ,Potato,4793,60822,12.68975589
Uttarakhand,2010,Rabi       ,Rice,15277,50503,3.305819205
Uttarakhand,2010,Rabi       ,Wheat,371225,882920,2.378395852
West Bengal,2000,Kharif     ,Arhar/Tur,8868,5930,0.668696437
West Bengal,2000,Kharif     ,Bajra,313,256,0.817891374
West Bengal,2000,Kharif     ,Groundnut,2020,1594,0.789108911
West Bengal,2000,Kharif     ,Maize,35267,88264,2.502736269
West Bengal,2000,Kharif     ,Moong(Green Gram),635,308,0.48503937
West Bengal,2000,Kharif     ,Ragi,12651,15242,1.204805944
West Bengal,2000,Kharif     ,Soyabean,538,322,0.598513011
West Bengal,2000,Kharif     ,Sunflower,246,156,0.634146341
West Bengal,2000,Rabi       ,Groundnut,8513,12379,1.454128979
West Bengal,2000,Rabi       ,Masoor,75994,68500,0.901386952
West Bengal,2000,Rabi       ,Moong(Green Gram),2410,1402,0.581742739
West Bengal,2000,Rabi       ,Wheat,426000,1057610,2.482652582
West Bengal,2001,Kharif     ,Arhar/Tur,3938,3268,0.829862875
West Bengal,2001,Kharif     ,Bajra,425,322,0.757647059
West Bengal,2001,Kharif     ,Groundnut,2197,2126,0.967683204
West Bengal,2001,Kharif     ,Maize,33288,86409,2.595800288
West Bengal,2001,Kharif     ,Moong(Green Gram),619,311,0.502423263
West Bengal,2001,Kharif     ,Ragi,12730,14558,1.1435978
West Bengal,2001,Kharif     ,Soyabean,516,308,0.596899225
West Bengal,2001,Kharif     ,Sunflower,1279,1691,1.322126661
West Bengal,2001,Rabi       ,Groundnut,8679,11650,1.342320544
West Bengal,2001,Rabi       ,Masoor,71377,37422,0.524286535
West Bengal,2001,Rabi       ,Moong(Green Gram),1814,998,0.55016538
West Bengal,2001,Rabi       ,Wheat,434004,961533,2.215493406
West Bengal,2002,Kharif     ,Arhar/Tur,3075,2806,0.912520325
West Bengal,2002,Kharif     ,Bajra,332,252,0.759036145
West Bengal,2002,Kharif     ,Groundnut,1368,1317,0.962719298
West Bengal,2002,Kharif     ,Maize,27724,55300,1.994661665
West Bengal,2002,Kharif     ,Moong(Green Gram),556,268,0.482014388
West Bengal,2002,Kharif     ,Ragi,13517,15639,1.156987497
West Bengal,2002,Kharif     ,Soyabean,520,311,0.598076923
West Bengal,2002,Kharif     ,Sunflower,2369,3207,1.353735753
West Bengal,2002,Rabi       ,Dry chillies,43703,46457,1.063016269
West Bengal,2002,Rabi       ,Groundnut,7020,10523,1.499002849
West Bengal,2002,Rabi       ,Masoor,68721,43245,0.629283625
West Bengal,2002,Rabi       ,Moong(Green Gram),1601,942,0.588382261
West Bengal,2002,Rabi       ,Wheat,405350,887437,2.189310472
West Bengal,2003,Kharif     ,Arhar/Tur,3361,3382,1.00624814
West Bengal,2003,Kharif     ,Bajra,258,179,0.69379845
West Bengal,2003,Kharif     ,Groundnut,1792,1833,1.022879464
West Bengal,2003,Kharif     ,Maize,55530,126059,2.270106249
West Bengal,2003,Kharif     ,Moong(Green Gram),835,431,0.516167665
West Bengal,2003,Kharif     ,Ragi,13417,15505,1.155623463
West Bengal,2003,Kharif     ,Soyabean,21,15,0.714285714
West Bengal,2003,Kharif     ,Sunflower,8465,5594,0.660838748
West Bengal,2003,Rabi       ,Groundnut,9173,14476,1.57810967
West Bengal,2003,Rabi       ,Masoor,69380,53186,0.766589795
West Bengal,2003,Rabi       ,Moong(Green Gram),1470,960,0.653061224
West Bengal,2003,Rabi       ,Wheat,425721,985686,2.315333282
West Bengal,2004,Kharif     ,Bajra,129,45,0.348837209
West Bengal,2004,Kharif     ,Maize,64629,190546,2.948304941
West Bengal,2004,Kharif     ,Moong(Green Gram),674,315,0.46735905
West Bengal,2004,Kharif     ,Ragi,12358,15118,1.22333711
West Bengal,2004,Kharif     ,Soyabean,540,305,0.564814815
West Bengal,2004,Kharif     ,Sunflower,8541,11211,1.312609765
West Bengal,2004,Rabi       ,Arhar/Tur,1481,1054,0.711681296
West Bengal,2004,Rabi       ,Masoor,62698,37874,0.604070305
West Bengal,2004,Rabi       ,Moong(Green Gram),1238,831,0.671243942
West Bengal,2004,Rabi       ,Wheat,400093,841471,2.103188509
West Bengal,2005,Kharif     ,Bajra,55,19,0.345454545
West Bengal,2005,Kharif     ,Maize,71753,207252,2.888408847
West Bengal,2005,Kharif     ,Moong(Green Gram),725,365,0.503448276
West Bengal,2005,Kharif     ,Ragi,12621,15315,1.213453768
West Bengal,2005,Kharif     ,Soyabean,573,328,0.572425829
West Bengal,2005,Kharif     ,Sunflower,12473,15689,1.257836928
West Bengal,2005,Rabi       ,Arhar/Tur,1830,1584,0.86557377
West Bengal,2005,Rabi       ,Masoor,61493,46964,0.763729205
West Bengal,2005,Rabi       ,Moong(Green Gram),1411,931,0.659815734
West Bengal,2005,Rabi       ,Wheat,366729,773514,2.109225068
West Bengal,2006,Kharif     ,Bajra,79,31,0.392405063
West Bengal,2006,Kharif     ,Maize,85446,253505,2.966844557
West Bengal,2006,Kharif     ,Moong(Green Gram),874,325,0.371853547
West Bengal,2006,Kharif     ,Ragi,13135,14974,1.140007613
West Bengal,2006,Kharif     ,Soyabean,531,317,0.596986817
West Bengal,2006,Kharif     ,Sunflower,13674,17686,1.29340354
West Bengal,2006,Rabi       ,Arhar/Tur,2044,1412,0.690802348
West Bengal,2006,Rabi       ,Masoor,64239,42670,0.664238235
West Bengal,2006,Rabi       ,Moong(Green Gram),1238,801,0.647011309
West Bengal,2006,Rabi       ,Wheat,350621,799876,2.2813123
West Bengal,2007,Kharif     ,Bajra,64,23,0.359375
West Bengal,2007,Kharif     ,Garlic,3414,33728,9.879320445
West Bengal,2007,Kharif     ,Groundnut,3257,3030,0.930303961
West Bengal,2007,Kharif     ,Maize,34570,72463,2.096123807
West Bengal,2007,Kharif     ,Moong(Green Gram),536,287,0.535447761
West Bengal,2007,Kharif     ,Ragi,13062,14955,1.144924208
West Bengal,2007,Kharif     ,Soyabean,536,322,0.600746269
West Bengal,2007,Kharif     ,Sunflower,15984,19719,1.233671171
West Bengal,2007,Rabi       ,Arhar/Tur,1097,889,0.810391978
West Bengal,2007,Rabi       ,Groundnut,13005,21796,1.67597078
West Bengal,2007,Rabi       ,Maize,17363,81620,4.700800553
West Bengal,2007,Rabi       ,Masoor,58737,44815,0.76297734
West Bengal,2007,Rabi       ,Moong(Green Gram),1677,1090,0.649970185
West Bengal,2007,Rabi       ,Wheat,352579,917284,2.601641051
West Bengal,2008,Kharif     ,Bajra,75,26,0.346666667
West Bengal,2008,Kharif     ,Groundnut,2413,2264,0.93825114
West Bengal,2008,Kharif     ,Moong(Green Gram),1079,989,0.916589435
West Bengal,2008,Kharif     ,Soyabean,537,322,0.599627561
West Bengal,2008,Kharif     ,Sunflower,10127,11007,1.086896416
West Bengal,2008,Rabi       ,Arhar/Tur,629,530,0.842607313
West Bengal,2008,Rabi       ,Groundnut,13860,23576,1.701010101
West Bengal,2008,Rabi       ,Maize,17955,91856,5.115900863
West Bengal,2008,Rabi       ,Masoor,49712,32428,0.652317348
West Bengal,2008,Rabi       ,Moong(Green Gram),1570,1016,0.647133758
West Bengal,2008,Rabi       ,Ragi,972,802,0.825102881
West Bengal,2008,Rabi       ,Wheat,306985,764528,2.490440901
West Bengal,2009,Kharif     ,Bajra,53,23,0.433962264
West Bengal,2009,Kharif     ,Moong(Green Gram),2055,1718,0.836009732
West Bengal,2009,Kharif     ,Soyabean,551,332,0.602540835
West Bengal,2009,Kharif     ,Sunflower,10780,13021,1.207884972
West Bengal,2009,Rabi       ,Arhar/Tur,755,582,0.770860927
West Bengal,2009,Rabi       ,Groundnut,13462,23927,1.777373347
West Bengal,2009,Rabi       ,Maize,23585,132526,5.619079924
West Bengal,2009,Rabi       ,Masoor,51698,47123,0.911505281
West Bengal,2009,Rabi       ,Moong(Green Gram),1677,1097,0.654144305
West Bengal,2009,Rabi       ,Potato,384451,13807997,35.91614276
West Bengal,2009,Rabi       ,Wheat,315888,846657,2.680244264
West Bengal,2010,Kharif     ,Bajra,64,24,0.375
West Bengal,2010,Kharif     ,Moong(Green Gram),869,613,0.705408516
West Bengal,2010,Kharif     ,Soyabean,529,316,0.597353497
West Bengal,2010,Kharif     ,Sunflower,6555,7358,1.122501907
West Bengal,2010,Rabi       ,Arhar/Tur,1555,2212,1.422508039
West Bengal,2010,Rabi       ,Groundnut,12222,21947,1.795696285
West Bengal,2010,Rabi       ,Maize,17229,84356,4.896163445
West Bengal,2010,Rabi       ,Masoor,57447,53369,0.929012829
West Bengal,2010,Rabi       ,Moong(Green Gram),1820,1201,0.65989011
West Bengal,2010,Rabi       ,Potato,406349,13391235,32.95500912
West Bengal,2010,Rabi       ,Wheat,316808,874415,2.76007866
